ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,19.88 ,PROVISIONS,V002406248
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,14.41 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,37.96 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,31.12 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,7.98 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,3.86 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,4.29 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,29.86 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,10.02 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,12.56 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,36.00 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,34.79 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,8.60 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,6.30 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,16.53 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,24.20 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,43.88 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,17.44 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,12.86 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,6.82 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,8.74 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,14.50 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,3.92 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,17.28 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,4.86 ,PROVISIONS,V002406249
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,-0.99 ,PROVISIONS,V002406250
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,29.75 ,PROVISIONS,V002406251
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,26.00 ,PROVISIONS,V002406251
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,0.98 ,PROVISIONS,V002406251
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.80 ,PROVISIONS,V002406251
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,3.00 ,PROVISIONS,V002406251
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,12.00 ,PROVISIONS,V002406251
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,14.70 ,PROVISIONS,V002406252
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,11.67 ,PROVISIONS,V002406253
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,20.74 ,PROVISIONS,V002406253
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,13.20 ,PROVISIONS,V002406253
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,11.01 ,PROVISIONS,V002406253
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,11.98 ,PROVISIONS,V002406253
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,21.94 ,PROVISIONS,V002406253
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,2.84 ,PROVISIONS,V002406253
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,17.56 ,PROVISIONS,V002406253
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,9.98 ,PROVISIONS,V002406253
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,4.22 ,PROVISIONS,V002406253
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,21.06 ,PROVISIONS,V002406253
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,9.30 ,PROVISIONS,V002406253
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,3.57 ,PROVISIONS,V002406253
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,17-Apr-25,21.90 ,CATERING - GENERAL,V002406254
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,17-Apr-25,38.85 ,PROVISIONS,V002406254
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,17-Apr-25,9.25 ,PROVISIONS,V002406254
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,17-Apr-25,15.00 ,PROVISIONS,V002406254
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,17-Apr-25,43.00 ,PROVISIONS,V002406254
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,9.30 ,PROVISIONS,V002406255
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,14.25 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,0.54 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,0.54 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.30 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.50 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.20 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,3.97 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,3.32 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,5.40 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.80 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.58 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.10 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,7.50 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,3.22 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.89 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,43.20 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,14.91 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,6.75 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,9.30 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,8.74 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,3.22 ,PROVISIONS,V002406256
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,-26.00 ,PROVISIONS,V002406257
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,6.00 ,PROVISIONS,V002406258
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,0.75 ,PROVISIONS,V002406258
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,3.24 ,PROVISIONS,V002406258
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.36 ,PROVISIONS,V002406258
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,4.50 ,PROVISIONS,V002406258
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.90 ,PROVISIONS,V002406258
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.69 ,PROVISIONS,V002406258
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.80 ,PROVISIONS,V002406258
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,29.82 ,PROVISIONS,V002406258
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,43.20 ,PROVISIONS,V002406258
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,17-Apr-25,11.64 ,PROVISIONS,V002406259
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,17-Apr-25,5.75 ,PROVISIONS,V002406259
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,17-Apr-25,23.00 ,PROVISIONS,V002406259
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,17-Apr-25,12.66 ,PROVISIONS,V002406259
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,6.91 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,19.44 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,9.99 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,9.46 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,5.58 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,13.93 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,13.93 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,36.00 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,38.51 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,3.15 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,11.69 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,3.57 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,10.00 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,4.75 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,10.98 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,17.56 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,6.39 ,PROVISIONS,V002406260
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,6.20 ,PROVISIONS,V002406261
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,45.90 ,PROVISIONS,V002406261
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,11.00 ,PROVISIONS,V002406261
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,32.40 ,PROVISIONS,V002406261
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,2.16 ,PROVISIONS,V002406262
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.46 ,PROVISIONS,V002406262
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.18 ,PROVISIONS,V002406262
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,3.80 ,PROVISIONS,V002406262
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,3.97 ,PROVISIONS,V002406262
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,3.32 ,PROVISIONS,V002406262
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,3.32 ,PROVISIONS,V002406262
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,0.28 ,PROVISIONS,V002406262
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,0.98 ,PROVISIONS,V002406262
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,1.80 ,PROVISIONS,V002406262
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,57.00 ,PROVISIONS,V002406262
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,49.70 ,PROVISIONS,V002406262
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,2.39 ,PROVISIONS,V002406262
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,17-Apr-25,-22.95 ,PROVISIONS,V002406263
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,13.50 ,PROVISIONS,V002406264
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,6.25 ,PROVISIONS,V002406264
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,13.48 ,PROVISIONS,V002406264
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,8.74 ,PROVISIONS,V002406264
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,8.74 ,PROVISIONS,V002406264
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,13.93 ,PROVISIONS,V002406264
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,13.93 ,PROVISIONS,V002406264
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,14.40 ,PROVISIONS,V002406264
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,23.36 ,PROVISIONS,V002406264
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,14.58 ,PROVISIONS,V002406264
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,19.00 ,PROVISIONS,V002406264
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,77.02 ,PROVISIONS,V002406264
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,11.01 ,PROVISIONS,V002406265
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,18.98 ,PROVISIONS,V002406265
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,1.99 ,PROVISIONS,V002406265
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,18.37 ,PROVISIONS,V002406265
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,23.34 ,PROVISIONS,V002406265
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,37.84 ,PROVISIONS,V002406265
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,10.89 ,PROVISIONS,V002406265
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,4.30 ,PROVISIONS,V002406265
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,30.93 ,PROVISIONS,V002406265
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,10.02 ,PROVISIONS,V002406265
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,13.98 ,PROVISIONS,V002406265
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,21.06 ,PROVISIONS,V002406265
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,6.99 ,PROVISIONS,V002406265
ROCHDALE BOROUGH COUNCIL,17-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,17-Apr-25,4.60 ,PROVISIONS,V002406265
